Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,Santa Anita ,Usado,$520.000.000,Anuncio particular,7248847,5,Excelente,3,2,89 m²,0 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Pance ,Usado,$999.000.000,Grupo Gestor Inmobiliario,7213820,6,Excelente,3,3,186 m²,0 m²
Apartamento en Venta,Nueva Tequendama ,Usado,$345.000.000,Anuncio particular,7248749,5,None,4,3,110 m²,110 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$779.900.000,Inmobiliaria M.Durán,6972866,6,Excelente,3,3,185 m²,185 m²
Apartamento en Venta,Valle del Lili ,Usado,$280.000.000,INMOBILIARIA VIDA,7155577,5,Excelente,3,2,90 m²,90 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$240.000.000,Anuncio particular,7248911,5,Excelente,3,2,66 m²,0 m²
Apartamento en Venta,Primero de Mayo ,Usado,$200.000.000,Anuncio particular,7249398,4,Excelente,3,2,83 m²,83 m²
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$1.049.000.000,Inmobiliaria M.Durán,6993874,6,Excelente,4,5,205 m²,205 m²
Apartamento en Venta,Valle del Lili ,Usado,$170.000.000,Titan inmobiliaria,7172313,4,Excelente,2,2,60 m²,0 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$320.000.000,Anuncio particular,7249021,5,Excelente,2,2,85 m²,0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$360.000.000,Anuncio particular,7248356,6,Excelente,3,3,94 m²,94 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Gran Limonar ,Usado,$350.000.000,Ana Maria Zapata,7177140,5,Excelente,4,3,94 m²,94 m²
Apartamento en Venta,Melendez ,Usado,$220.000.000,Anuncio particular,7249062,4,None,3,2,85 m²,85 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$190.000.000,Bienes y Propiedades,7125955,4,Excelente,3,2,62 m²,56 m²
Apartamento en Venta,Valle del Lili ,Usado,$315.000.000,Revalen Inmobiliaria,6795802,4,Bueno,3,2,90 m²,0 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,El Refugio ,Usado,$223.000.000,Anuncio particular,7248879,4,Excelente,3,2,75 m²,0 m²
Apartamento en Venta,Pance ,Usado,$930.000.000,Sandra Giraldo,7083765,6,Excelente,4,5,165 m²,158 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$485.000.000,Posada Inmobiliaria & Seguros,7249263,6,Bueno,3,3,112 m²,0 m²
Apartamento en Venta,La Hacienda ,Usado,$378.000.000,VIVENTU,7219201,5,Bueno,3,2,79 m²,79 m²
Apartamento en Venta,Guadalupe ,Usado,$170.000.000,Anuncio particular,7249089,4,Excelente,2,2,62 m²,0 m²
Apartamento en Venta,Sur El Lido ,Usado,$230.000.000,Contacto Inmobiliario y Cia SAS,7022856,4,Bueno,3,2,111 m²,0 m²
Apartamento en Venta,Guadalupe ,Usado,$439.000.000,Inmobiliaria M.Durán,6981195,5,Excelente,3,2,104 m²,104 m²
Apartamento en Venta,Primero de Mayo ,Usado,$165.000.000,ROJAS HOUSE INMOBILIARIA,7159301,4,Bueno,3,1,69 m²,69 m²
Apartamento en Venta,El Lido ,Usado,$250.000.000,Anuncio particular,7249416,4,Remodelado,4,3,104 m²,104 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$175.000.000,MDO Soluciones,7142254,4,Excelente,3,2,61 m²,61 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,Valle del Lili ,Usado,$320.000.000,Anuncio particular,7247709,5,Excelente,3,2,85 m²,0 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,San Fernando ,Usado,$350.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6858799,5,Excelente,4,3,150 m²,0 m²
Apartamento en Venta,San Fernando ,Usado,$180.000.000,Lares Gestión Inmobiliaria S.A.S,7248290,4,Bueno,2,1,52 m²,50 m²
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$185.000.000,Anuncio particular,7247591,2,Excelente,3,2,65 m²,0 m²
Apartamento en Venta,Mayapan Las Vegas ,Usado,$358.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6876400,5,Excelente,4,3,105 m²,0 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Apartamento en Venta,Valle del Lili ,Usado,$320.000.000,HAMSA BIENES RAICES,7247566,4,None,3,3,101 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$280.000.000,LA INMO,7246448,4,Bueno,3,2,72 m²,0 m²
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$185.000.000,Anuncio particular,7247574,2,Excelente,3,2,65 m²,0 m²
Apartamento en Venta,San Fernando ,Usado,$380.000.000,Grupo Gestor Inmobiliario,7214055,5,Excelente,3,2,88 m²,0 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Seminario ,Usado,$240.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6980762,5,Excelente,4,3,72 m²,0 m²
Apartamento en Venta,Pance ,Usado,$520.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6417973,6,Excelente,4,5,140 m²,0 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Pance ,Usado,$950.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6333169,6,Excelente,4,4,161 m²,0 m²
Apartamento en Venta,San Joaquín ,Usado,$292.500.000,Anuncio particular,7247168,5,Excelente,3,2,68 m²,68 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Camino Real ,Usado,$262.000.000,Ospina Perez & Asociados,7247666,3,Excelente,3,2,"84,92 m²",0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$750.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,7166566,6,Excelente,4,3,170 m²,0 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Zona Sur ,Usado,$280.000.000,TYC SERVICIOS INMOBILIARIOS,7237041,5,Excelente,2,2,70 m²,62 m²
Apartamento en Venta,Nueva Tequendama ,Usado,$280.000.000,ROJAS HOUSE INMOBILIARIA,7246948,4,Bueno,3,2,100 m²,100 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$190.000.000,Anuncio particular,7247540,2,Excelente,3,2,65 m²,0 m²
Apartamento en Venta,Multicentro ,Usado,$310.000.000,Bienes y Propiedades,7242046,5,Bueno,4,3,98 m²,90 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$313.000.000,Anuncio particular,7247213,5,Excelente,3,2,85 m²,85 m²
ZENTO 75 LOFT,Pance ,Proyecto,$447.400.000,SOLANILLAS S. A.,5790637,6,Sobre planos,1,2,65 m²,"58,45 m²"
Apartamento en Venta,El Caney ,Usado,$278.000.000,Anuncio particular,7247085,4,Excelente,3,2,82 m²,0 m²
Apartamento en Venta,Pance ,Usado,$800.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,7023969,6,Excelente,4,5,145 m²,0 m²
Apartamento en Venta,Ciudad Capri ,Usado,$360.000.000,LA INMO,7210470,5,Bueno,3,3,96 m²,0 m²
Apartamento en Venta,Pance ,Usado,$950.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,5595227,6,Excelente,4,4,180 m²,0 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$500.000.000,Sansilvestre Group Inmobiliaria,7000461,5,Excelente,3,3,158 m²,158 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,BOCHALEMA ,Usado,$178.000.000,7bienes Inmobiliaria,7072020,4,Excelente,3,2,60 m²,60 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,Valle del Lili ,Usado,$248.000.000,Anuncio particular,7245799,4,Bueno,3,2,79 m²,79 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Valle del Lili ,Usado,$330.000.000,Grupo Hes Inmobiliarias SAS,6285829,4,Excelente,2,3,90 m²,90 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Anuncio particular,7246831,4,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,La Hacienda ,Usado,$226.000.000,Anuncio particular,7246709,4,Excelente,3,2,60 m²,60 m²
Apartamento en Venta,Ciudad pacifica ,Usado,$155.000.000,Somos Brokers Inmobiliarios,6679077,4,Bueno,2,2,60 m²,60 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Cuarto de Legua ,Usado,$259.000.000,Anuncio particular,7246784,5,Excelente,3,2,72 m²,72 m²
Apartamento en Venta,La Cascada ,Usado,$230.000.000,Grupo Hes Inmobiliarias SAS,6886942,4,Excelente,3,3,72 m²,72 m²
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6034286,5,Bueno,3,2,84 m²,0 m²
Apartamento en Venta,Pance ,Usado,$1.100.000.000,Grupo Hes Inmobiliarias SAS,6550543,6,Excelente,3,5,302 m²,180 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Valle del Lili ,Usado,$290.000.000,Century 21 Racines,7072218,5,Excelente,3,2,81 m²,89 m²
Apartamento en Venta,Lourdes ,Usado,$180.000.000,Anuncio particular,7246000,3,Excelente,3,2,64 m²,64 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Zona Sur ,Usado,$238.000.000,Anuncio particular,7246739,5,Excelente,3,2,73 m²,73 m²
Apartamento en Venta,La Hacienda ,Usado,$350.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6727358,4,Bueno,4,3,108 m²,0 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Cuarto de Legua ,Usado,$259.000.000,GIA ABOGADOS INTEGRALES INMOBILIARIA,7093320,5,None,3,2,72 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$258.500.000,Anuncio particular,7246767,4,Excelente,2,2,72 m²,72 m²
CATANIA,Valle del Lili ,Proyecto,$166.790.000,CONSTRUCTORA BOLIVAR CALI S.A,7121669,4,Sobre planos,1,1,"62,39 m²","56,93 m²"
Apartamento en Venta,El Lido ,Usado,$210.000.000,Casa 360,7245684,4,None,4,2,64 m²,64 m²
Apartamento en Venta,La Hacienda ,Usado,$220.000.000,Anuncio particular,7246074,4,Excelente,2,1,58 m²,58 m²
Apartamento en Venta,Cali ,Usado,$450.000.000,BIENES Y GESTION,7246439,5,Excelente,3,3,174 m²,0 m²
Apartamento en Venta,Nueva Tequendama ,Usado,$280.000.000,ROJAS HOUSE INMOBILIARIA,7246948,4,Bueno,3,2,100 m²,100 m²
Apartamento en Venta,Valle del Lili ,Usado,$270.000.000,Anuncio particular,7246854,5,Excelente,2,2,74 m²,74 m²
Apartamento en Venta,Pance ,Usado,$600.000.000,PATRICIA ESCOBAR ASESORIA INMOBILIARIA,6855535,6,Excelente,4,5,124 m²,124 m²
Apartamento en Venta,Pance ,Usado,$450.000.000,In House Bienes Raices,7090781,6,Bueno,3,3,108 m²,108 m²
Apartamento en Venta,ciudad pacifica ,Usado,$165.000.000,Sell House Inmobiliaria,5698402,5,Bueno,2,2,60 m²,60 m²
Apartamento en Venta,El Ingenio ,Usado,$300.000.000,Inmobiliaria M.Durán,6806792,5,Bueno,3,2,108 m²,108 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$750.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,7166566,6,Excelente,4,3,170 m²,0 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$500.000.000,Sansilvestre Group Inmobiliaria,7000461,5,Excelente,3,3,158 m²,158 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,BOCHALEMA ,Usado,$178.000.000,7bienes Inmobiliaria,7072020,4,Excelente,3,2,60 m²,60 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,Quintas de Don Simón ,Usado,$290.000.000,CMC Asesores Inmobiliarios,7160268,4,Excelente,3,2,82 m²,0 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
CAMELIAS,Valle del Lili ,Proyecto,$175.298.000,CONSTRUCTORA BOLIVAR CALI S.A,7159424,4,Sobre planos,1,1,"52,88 m²","45,38 m²"
Apartamento en Venta,Primero de Mayo ,Usado,$200.000.000,Anuncio particular,7245645,4,Excelente,3,2,83 m²,83 m²
Apartamento en Venta,Valle del Lili ,Usado,$335.000.000,Ospina Perez & Asociados,7244228,4,Excelente,2,2,84 m²,0 m²
Apartamento en Venta,El Refugio ,Usado,$285.000.000,XIOMARA HURTADO,6768061,4,Bueno,5,5,83 m²,83 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Valle del Lili ,Usado,$175.000.000,Anuncio particular,7243747,4,Bueno,3,2,55 m²,55 m²
Apartamento en Venta,Seminario ,Usado,$695.000.000,Metro Inmobiliario SAS,7249634,5,Excelente,4,4,140 m²,140 m²
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Valle del Lili ,Usado,$270.000.000,Ospina Perez & Asociados,7244000,5,Excelente,3,2,72 m²,0 m²
Apartamento en Venta,La Hacienda ,Usado,$380.000.000,Anuncio particular,7243646,4,None,3,2,100 m²,100 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Pance ,Usado,$665.000.000,Dimas Inmobiliaria,7243450,6,Excelente,3,5,184 m²,127 m²
Apartamento en Venta,Tequendama ,Usado,$315.000.000,JUAN CARLOS VALENCIA,6639404,5,Bueno,3,3,90 m²,90 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,El Limonar ,Usado,$173.000.000,XIOMARA HURTADO,7243671,4,Excelente,2,1,56 m²,51 m²
Apartamento en Venta,Tequendama ,Usado,$225.000.000,Ospina Perez & Asociados,7247585,4,Excelente,4,3,"90,25 m²",0 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
ROMERO,Valle del Lili ,Proyecto,$326.887.376,CONSTRUCTORA BOLIVAR CALI S.A,7188573,4,Sobre planos,3,2,"87,38 m²","73,36 m²"
Apartamento en Venta,El Lido ,Usado,$250.000.000,Anuncio particular,7245644,4,Excelente,4,3,105 m²,0 m²
CATANIA,Valle del Lili ,Proyecto,$166.790.000,CONSTRUCTORA BOLIVAR CALI S.A,7121669,4,Sobre planos,1,1,"62,39 m²","56,93 m²"
Apartamento en Venta,Valle del Lili ,Usado,$145.000.000,Anuncio particular,7245112,3,Excelente,2,1,56 m²,56 m²
Apartamento en Venta,Prados del Limonar ,Usado,$200.000.000,Legado Inmobiliario,7239198,4,None,3,2,63 m²,63 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$165.000.000,Neat Desing SAS,6054492,4,Excelente,2,2,59 m²,59 m²
Apartamento en Venta,Santa Anita ,Usado,$395.000.000,Anuncio particular,7243889,5,None,4,3,89 m²,0 m²
Apartamento en Venta,Multicentro ,Usado,$310.000.000,Bienes y Propiedades,7127889,5,Bueno,3,2,95 m²,86 m²
Apartamento en Venta,Valle del Lili ,Usado,$245.000.000,Predios Bogota Consultores Inmobiliarios,7203398,5,Bueno,3,2,64 m²,64 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$275.000.000,B&M inmobiliaria e inversiones,6044991,6,None,3,3,78 m²,78 m²
Apartamento en Venta,Nápoles ,Usado,$141.000.000,Anuncio particular,7245044,3,Excelente,3,2,67 m²,67 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$363.000.000,CMC Asesores Inmobiliarios,7052929,6,Excelente,3,2,92 m²,82 m²
Apartamento en Venta,El Caney ,Usado,$140.000.000,Anuncio particular,7244986,4,Excelente,2,2,52 m²,52 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Pance ,Usado,$665.000.000,Dimas Inmobiliaria,7243450,6,Excelente,3,5,184 m²,127 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$195.000.000,La Casa De Mis Sueños,7190712,4,Excelente,3,2,60 m²,55 m²
Apartamento en Venta,Valle del Lili ,Usado,$170.000.000,La Casa De Mis Sueños,7243327,4,Bueno,3,2,55 m²,0 m²
Apartamento en Venta,La Hacienda ,Usado,$398.000.000,Armekasa Inmobiliaria,7208209,4,Excelente,3,2,96 m²,0 m²
Apartamento en Venta,Loyola ,Usado,$299.900.000,SAHE Propuestas Inmobiliarias,7127926,4,None,3,3,140 m²,140 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,MAYAPAN ,Usado,$450.000.000,Somos Brokers Inmobiliarios,7033646,5,Bueno,3,3,120 m²,120 m²
Apartamento en Venta,Valle del Lili ,Usado,$167.000.000,Especialistas Inmobiliarios,7237263,4,Excelente,2,2,61 m²,59 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$300.000.000,PRC PROPIEDAD RAIZ COLOMBIA S.A.S.,7143221,4,Bueno,3,2,86 m²,86 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$215.000.000,La Casa De Mis Sueños,6255540,4,Excelente,2,2,64 m²,0 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$330.000.000,CASASXCOMPRAR,7152430,5,Excelente,3,2,"109,5 m²",0 m²
Apartamento en Venta,Primero de Mayo ,Usado,$200.000.000,Asesores Aliados Bienes Raices,7242536,4,None,3,2,62 m²,0 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,El Caney ,Usado,$173.000.000,Somos Brokers Inmobiliarios,7235649,4,Bueno,3,2,60 m²,60 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$635.000.000,VIVENTU,7248742,6,Bueno,3,3,118 m²,118 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$173.000.000,Unisa Inmobiliaria,6439653,4,None,3,2,54 m²,54 m²
Apartamento en Venta,Pance ,Usado,$665.000.000,GOLD CITY REAL ESTATE,7243003,6,None,3,5,127 m²,184 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Valle del Lili ,Usado,$180.000.000,Inmobiliaria Y Constructora ADIS SAS,6993369,4,Bueno,3,2,62 m²,62 m²
Apartamento en Venta,Valle del Lili ,Usado,$285.000.000,Somos Brokers Inmobiliarios,7240433,5,Excelente,3,2,73 m²,73 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
